gene_name	Ensembl_ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Pih1d2	ENSMUSG00000000167	44.8176925940784	-0.617560131125886	0.197572358676338	-3.12574155242825	0.00177357346260948	0.00478669839321465
Slfn4	ENSMUSG00000000204	972.218918992494	0.289845876735447	0.0495908668770396	5.84474309461294	5.07350642582023e-09	2.24677912690793e-08
Th	ENSMUSG00000000214	6.48957199257489	1.35651090795972	0.546805285473177	2.48079333539336	0.0131090352828081	0.0307471639716851
Scnn1g	ENSMUSG00000000216	268.531656849697	0.262710146599438	0.0868383511713416	3.02527792220607	0.00248404752735587	0.00655754548282312
Pemt	ENSMUSG00000000301	3521.39388668249	-0.220136198244844	0.0442227127711382	-4.97789901275607	6.42781761277068e-07	2.44159866486851e-06
Rnf17	ENSMUSG00000000365	1459.42729104107	-0.310356019931012	0.0678839015921777	-4.57186479639193	4.83402823612974e-06	1.70600682824497e-05
Acvrl1	ENSMUSG00000000530	16.9188626239825	-1.16709034794544	0.326031292415067	-3.57968813146817	0.000344004513783425	0.00101380429832873
C1d	ENSMUSG00000000581	53.5776912717962	-2.04157316920184	0.216127195385424	-9.44616509533222	3.51472101936056e-21	2.75990561469381e-20
Grm6	ENSMUSG00000000617	437.201007027007	1.02927385115528	0.0856955542921333	12.0108196937092	3.11739665615894e-33	3.60696317977211e-32
Myo18a	ENSMUSG00000000631	472.289602659486	0.30301012731804	0.0596795081376287	5.0772892869569	3.82857725348957e-07	1.48243279852808e-06
Cd52	ENSMUSG00000000682	7.35501451745816	1.25887912317046	0.506240489043492	2.48672152942375	0.0128926272595104	0.0302952760056595
Abhd15	ENSMUSG00000000686	1493.46996512379	-0.394517127734586	0.0528596885319756	-7.46347810006366	8.42678888829692e-14	4.84265745051849e-13
Loxl3	ENSMUSG00000000693	911.637502563596	0.157691145214016	0.0641646573470292	2.45760129850233	0.013986835861456	0.0326359503433973
Btn1a1	ENSMUSG00000000706	59.6233173013599	-0.789158761887698	0.205455130110683	-3.84102729127553	0.000122520490480702	0.000379399030298756
Cryba1	ENSMUSG00000000724	5355.98586166145	0.238266892793258	0.0292185132807148	8.15465491019769	3.50178308162101e-16	2.24400825064304e-15
Dnmt3l	ENSMUSG00000000730	1510.38379088646	0.142690748346566	0.0358302930307197	3.9824052855004	6.82213152880286e-05	0.000217490680763281
Icosl	ENSMUSG00000000732	13290.9812560408	-0.169317699381604	0.0355506859116757	-4.76271259019495	1.91007798068701e-06	6.96867159918947e-06
Rpa1	ENSMUSG00000000751	6.49273654694636	-1.35571186967503	0.539270617638481	-2.51397318031497	0.0119379511998819	0.028196328648573
Il12rb1	ENSMUSG00000000791	839.966188425718	-0.612906108318868	0.110856507552236	-5.52882389903964	3.22384757319035e-08	1.34885832415375e-07
Hip1r	ENSMUSG00000000915	22.8456934256835	0.996046712801449	0.288527591966673	3.45217144056191	0.000556094272832067	0.00159847215805627
Nsun5	ENSMUSG00000000916	3447.70533815046	0.210132459575691	0.0300246766180888	6.9986585450547	2.58424813870371e-12	1.38077982419682e-11
Icam4	ENSMUSG00000001014	5909.38336278306	0.284561303347343	0.0508521965784334	5.59585076936532	2.19542485019408e-08	9.31557014611915e-08
Snapin	ENSMUSG00000001018	102.97408490766	0.509323969283351	0.14148448589426	3.59985736997341	0.000318391776312498	0.000940760381876978
Icam2	ENSMUSG00000001029	161.563241895885	-0.339847943898415	0.109693268212248	-3.09816590787355	0.00194722384518616	0.00522663139956654
Vps9d1	ENSMUSG00000001062	1952.57647096259	0.20371781292428	0.040441510471013	5.03734431656053	4.72035211845354e-07	1.8160115131404e-06
Col6a1	ENSMUSG00000001119	929.41837321272	0.60577302154222	0.0450754813746396	13.439080472761	3.56843230213175e-41	5.11175560945955e-40
Uxt	ENSMUSG00000001134	16086.7305023498	-0.0568877329485905	0.0247649581543082	-2.29710595891696	0.0216127259284908	0.0486787723394077
Pcnt	ENSMUSG00000001151	822.526870117214	-0.536520794844896	0.0511429678666535	-10.4906073547351	9.54130799435066e-26	8.77816589838003e-25
Mxd1	ENSMUSG00000001156	1273.78153829742	-0.464423273418883	0.0631396368611187	-7.35549484455262	1.90221098717041e-13	1.07372776965914e-12
Oas1c	ENSMUSG00000001166	14.4261847243784	-1.38953281109407	0.384197686711541	-3.61671311190725	0.000298367679518415	0.000884012976677659
Ocrl	ENSMUSG00000001173	1898.79109172887	-0.414915292193134	0.0386420666850651	-10.7373991037983	6.79312015107966e-27	6.51042508889188e-26
Calm1	ENSMUSG00000001175	240.601325586638	-0.828942718946754	0.0877445564133602	-9.44722673212509	3.47926547067292e-21	2.7340521170417e-20
Dpp9	ENSMUSG00000001229	428.161938474253	-0.883803761266951	0.0690851808986003	-12.7929571837432	1.79510934918699e-37	2.32900613580404e-36
Tcf25	ENSMUSG00000001472	4735.72795495811	-0.89344946688937	0.0535107490197773	-16.6966354098156	1.38666933063172e-62	3.05973757715081e-61
Sgca	ENSMUSG00000001508	6787.04358807171	1.3381083307402	0.0748687711491001	17.8727166240698	1.92392763932726e-71	4.86089881459035e-70
Ell2	ENSMUSG00000001542	22.7822407151593	-0.696821568264932	0.276238867902394	-2.52253266731149	0.0116513127696848	0.0275766033144222
Jup	ENSMUSG00000001552	924.911798454053	-0.400736392130334	0.0474473317353391	-8.44592050751429	3.01658918139421e-17	2.02941013691927e-16
Mnx1	ENSMUSG00000001566	194.618231522642	-0.500104631232623	0.105433528344979	-4.74331684695479	2.10247033066698e-06	7.64090916606127e-06
