gene_name	Ensembl_ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Acvrl1	ENSMUSG00000000530	16.9188626239825	-1.25207280213116	0.380420018321376	-3.29129052581407	0.000997288593168159	0.00607868024319108
Abhd15	ENSMUSG00000000686	1493.46996512379	0.301039425714115	0.0603760923633247	4.98607004743786	6.16198118709081e-07	8.62120141066525e-06
Loxl3	ENSMUSG00000000693	911.637502563596	0.191332800645905	0.0716417094648753	2.67069005018246	0.00756955071159164	0.0331375332495662
Cryba1	ENSMUSG00000000724	5355.98586166145	-0.0945611411665851	0.0336289806341803	-2.81189436561374	0.00492506748822701	0.0233462615656583
Tcf7	ENSMUSG00000000782	14.0958425031852	-1.53799920033938	0.409510594761674	-3.75570063391026	0.000172857218395614	0.00131635238586258
S100a3	ENSMUSG00000001021	16.5027208771741	-1.46733486321142	0.428614186491235	-3.42343979611002	0.000618339469615439	0.00401101526348085
Vps9d1	ENSMUSG00000001062	1952.57647096259	-0.221121016695037	0.046731126814814	-4.73177155713139	2.22568810520613e-06	2.72393707061681e-05
Sebox	ENSMUSG00000001103	2.11545133482874	-3.35048671164547	1.34271899667315	-2.49529999943918	0.0125850678869949	0.0498196951790934
Col6a1	ENSMUSG00000001119	929.41837321272	-0.239032213016038	0.0527457800483831	-4.5317788986489	5.84890506705361e-06	6.52588770882917e-05
Cnnm3	ENSMUSG00000001138	8389.39864355159	0.5737001701074	0.0432066605573115	13.2780493263629	3.10374513756509e-40	1.47754185189829e-37
Snrnp27	ENSMUSG00000001158	3068.51332798232	-0.295546489216701	0.0496043781424853	-5.95807265979151	2.55230042941828e-09	5.41554397400912e-08
Ocrl	ENSMUSG00000001173	1898.79109172887	-0.173325813353747	0.0444685847245176	-3.89771373268338	9.71051079901823e-05	0.000785899492129784
Dpp9	ENSMUSG00000001229	428.161938474253	-0.455227016590516	0.0804499000304363	-5.65851562796588	1.526878146196e-08	2.8123035379241e-07
Ube2c	ENSMUSG00000001403	2.07715901795541	-2.8862171126453	1.14467664714074	-2.52142569681553	0.0116880357124706	0.0468949446619464
Tbx21	ENSMUSG00000001444	7.93482685561632	-2.06264946577312	0.573028044983756	-3.59956111019242	0.000318754719883876	0.00225206391173
Tcf25	ENSMUSG00000001472	4735.72795495811	-0.365810110767088	0.0616518313496127	-5.93348328442455	2.96574206608189e-09	6.22169120891259e-08
Sgca	ENSMUSG00000001508	6787.04358807171	-0.861018933609897	0.0866472766299002	-9.93705707898472	2.87186180807391e-23	2.92961463344507e-21
Tulp3	ENSMUSG00000001521	809.957723552264	-0.267532652561661	0.0543470290785302	-4.92267299791278	8.53700380300175e-07	1.15550863183742e-05
Jup	ENSMUSG00000001552	924.911798454053	-0.177915579314155	0.0554613695835729	-3.20791896503854	0.00133699164492852	0.00783046904723751
Ergic1	ENSMUSG00000001576	7452.08027364704	0.199285960895677	0.02818385613293	7.07092599237446	1.53903208102251e-12	5.01292449408139e-11
Folh1	ENSMUSG00000001773	397.795602885764	-0.389407901812376	0.0895323218964343	-4.34935555745801	1.36538181337195e-05	0.000136582320835473
Kcnh6	ENSMUSG00000001901	2862.30513935256	0.108211113534874	0.0426428972153745	2.53761166808947	0.011161175443718	0.0451652971421247
Ddb2	ENSMUSG00000002109	15.5413344839531	-1.58508740837793	0.406359208796583	-3.90070502664897	9.59129580054377e-05	0.000778627012824205
Snrpd1	ENSMUSG00000002477	1507.45956391804	-0.440997701702188	0.0432732596397131	-10.1909979829084	2.17519637051374e-24	2.49288245771346e-22
Puf60	ENSMUSG00000002524	1074.30793638636	-0.173543999773282	0.0493942281993183	-3.51344693701838	0.000442332753965224	0.00298739538381897
Golga2	ENSMUSG00000002546	4148.74828691267	-0.152195749723077	0.0310931842089618	-4.89482674724614	9.83923715665406e-07	1.31705318709762e-05
Naa20	ENSMUSG00000002728	2398.15929178326	-0.119402791616335	0.041808734714541	-2.8559293274859	0.00429110638206424	0.0208692813945103
Atg4d	ENSMUSG00000002820	5547.75680272118	-0.0965116915669216	0.0252519583787888	-3.82194878192061	0.000132401193272652	0.0010367610941797
Cd36	ENSMUSG00000002944	5043.52362395009	-0.134444568328706	0.045730156012326	-2.9399542895167	0.00328260669772618	0.0167155446928097
Timm44	ENSMUSG00000002949	1971.52865165933	-0.265044236236726	0.0506685119650237	-5.23094572857567	1.68645019733117e-07	2.59486024606365e-06
Ap2a2	ENSMUSG00000002957	432.802034626504	-0.746094592781158	0.101244025921387	-7.36927029512317	1.71564499783493e-13	6.30745842174322e-12
Tomm40	ENSMUSG00000002984	1584.88166171103	-0.448888085096408	0.0434334339820889	-10.3350816166532	4.88995655883364e-25	5.81967522251958e-23
Stk11	ENSMUSG00000003068	7644.51117052096	-0.116353397156534	0.0290705928766671	-4.00244321298045	6.26917179238125e-05	0.000533181142910445
Mrpl4	ENSMUSG00000003299	12.5443678946507	-1.25543929592073	0.465531219563484	-2.69678862160506	0.00700116963120679	0.0312310704884636
St8sia6	ENSMUSG00000003418	3660.63027428382	-0.0931097847557031	0.0292537310638648	-3.18283450929497	0.0014584094460668	0.00842203103442494
Med29	ENSMUSG00000003444	497.920541824707	0.246087635406738	0.0707675416080142	3.47740828372748	0.000506286228658644	0.0033620596021216
Rnf215	ENSMUSG00000003581	283.798817545911	-0.951199776386201	0.0969053254705093	-9.81576370305546	9.63059639063504e-23	9.41061329413317e-21
Aven	ENSMUSG00000003604	2532.87541598209	-0.528124123279951	0.0452524269389828	-11.6706254007561	1.80094411745539e-31	3.98051529579486e-29
