	entrezgene	ensembl_gene_id	gene_name	filter	baseMean	log2FoldChange_condition_treat_day6_on_vs_day6_off	lfcSE_condition_treat_day6_on_vs_day6_off	stat_condition_treat_day6_on_vs_day6_off	pvalue_condition_treat_day6_on_vs_day6_off	padj_condition_treat_day6_on_vs_day6_off	filter1	external_gene_name	pathway_id
1	11303	ENSMUSG00000015243	Abca1	1	70.1686069588465	0.948019557718714	0.247878203633816	3.82453779243616	0.000131017648508574	0.000596899357632415	DE	Abca1	mmu04975
2	11303	ENSMUSG00000015243	Abca1	1	70.1686069588465	0.948019557718714	0.247878203633816	3.82453779243616	0.000131017648508574	0.000596899357632415	DE	Abca1	mmu02010
3	11303	ENSMUSG00000015243	Abca1	1	70.1686069588465	0.948019557718714	0.247878203633816	3.82453779243616	0.000131017648508574	0.000596899357632415	DE	Abca1	mmu04979
4	11304	ENSMUSG00000028125	Abca4	1	12.0506678288595	-4.14717973405725	0.868081315254912	-4.77740928318384	1.77568115597535e-06	1.11752032110133e-05	DE	Abca4	mmu02010
5	11307	ENSMUSG00000024030	Abcg1	1	83.7787453740516	-2.18529196131395	0.245959043651641	-8.88477987582781	6.40474554501053e-19	1.28774565546061e-17	DE	Abcg1	mmu02010
6	11350	ENSMUSG00000026842	Abl1	1	2424.97168107185	0.356292560015109	0.076742690360542	4.64269050695544	3.4390129768201e-06	2.05663958379828e-05	DE	Abl1	mmu05416
7	11350	ENSMUSG00000026842	Abl1	1	2424.97168107185	0.356292560015109	0.076742690360542	4.64269050695544	3.4390129768201e-06	2.05663958379828e-05	DE	Abl1	mmu04110
8	11350	ENSMUSG00000026842	Abl1	1	2424.97168107185	0.356292560015109	0.076742690360542	4.64269050695544	3.4390129768201e-06	2.05663958379828e-05	DE	Abl1	mmu04014
9	11350	ENSMUSG00000026842	Abl1	1	2424.97168107185	0.356292560015109	0.076742690360542	4.64269050695544	3.4390129768201e-06	2.05663958379828e-05	DE	Abl1	mmu05220
10	11350	ENSMUSG00000026842	Abl1	1	2424.97168107185	0.356292560015109	0.076742690360542	4.64269050695544	3.4390129768201e-06	2.05663958379828e-05	DE	Abl1	mmu04012
11	11350	ENSMUSG00000026842	Abl1	1	2424.97168107185	0.356292560015109	0.076742690360542	4.64269050695544	3.4390129768201e-06	2.05663958379828e-05	DE	Abl1	mmu04722
12	11350	ENSMUSG00000026842	Abl1	1	2424.97168107185	0.356292560015109	0.076742690360542	4.64269050695544	3.4390129768201e-06	2.05663958379828e-05	DE	Abl1	mmu05206
13	11350	ENSMUSG00000026842	Abl1	1	2424.97168107185	0.356292560015109	0.076742690360542	4.64269050695544	3.4390129768201e-06	2.05663958379828e-05	DE	Abl1	mmu05200
14	11350	ENSMUSG00000026842	Abl1	1	2424.97168107185	0.356292560015109	0.076742690360542	4.64269050695544	3.4390129768201e-06	2.05663958379828e-05	DE	Abl1	mmu04360
15	11364	ENSMUSG00000062908	Acadm	1	2490.2593946732	-0.364885722825076	0.0751661329784735	-4.85438998078528	1.20757888638002e-06	7.75750217995618e-06	DE	Acadm	mmu00640
16	11364	ENSMUSG00000062908	Acadm	1	2490.2593946732	-0.364885722825076	0.0751661329784735	-4.85438998078528	1.20757888638002e-06	7.75750217995618e-06	DE	Acadm	mmu00071
17	11364	ENSMUSG00000062908	Acadm	1	2490.2593946732	-0.364885722825076	0.0751661329784735	-4.85438998078528	1.20757888638002e-06	7.75750217995618e-06	DE	Acadm	mmu01100
18	11364	ENSMUSG00000062908	Acadm	1	2490.2593946732	-0.364885722825076	0.0751661329784735	-4.85438998078528	1.20757888638002e-06	7.75750217995618e-06	DE	Acadm	mmu01200
19	11364	ENSMUSG00000062908	Acadm	1	2490.2593946732	-0.364885722825076	0.0751661329784735	-4.85438998078528	1.20757888638002e-06	7.75750217995618e-06	DE	Acadm	mmu00280
20	11364	ENSMUSG00000062908	Acadm	1	2490.2593946732	-0.364885722825076	0.0751661329784735	-4.85438998078528	1.20757888638002e-06	7.75750217995618e-06	DE	Acadm	mmu01212
21	11364	ENSMUSG00000062908	Acadm	1	2490.2593946732	-0.364885722825076	0.0751661329784735	-4.85438998078528	1.20757888638002e-06	7.75750217995618e-06	DE	Acadm	mmu00410
22	11364	ENSMUSG00000062908	Acadm	1	2490.2593946732	-0.364885722825076	0.0751661329784735	-4.85438998078528	1.20757888638002e-06	7.75750217995618e-06	DE	Acadm	mmu03320
23	11370	ENSMUSG00000018574	Acadvl	1	1358.30073882163	-0.224985528242397	0.0900831294926369	-2.49753232941121	0.0125061060981269	0.0352548291108584	DE	Acadvl	mmu01212
24	11370	ENSMUSG00000018574	Acadvl	1	1358.30073882163	-0.224985528242397	0.0900831294926369	-2.49753232941121	0.0125061060981269	0.0352548291108584	DE	Acadvl	mmu00071
25	11370	ENSMUSG00000018574	Acadvl	1	1358.30073882163	-0.224985528242397	0.0900831294926369	-2.49753232941121	0.0125061060981269	0.0352548291108584	DE	Acadvl	mmu01100
26	11416	ENSMUSG00000027822	Slc33a1	1	876.144634056054	-0.396229417417789	0.0950754260183487	-4.16752713094675	3.07921872788359e-05	0.000158083575430555	DE	Slc33a1	mmu01100
27	11416	ENSMUSG00000027822	Slc33a1	1	876.144634056054	-0.396229417417789	0.0950754260183487	-4.16752713094675	3.07921872788359e-05	0.000158083575430555	DE	Slc33a1	mmu00604
28	11419	ENSMUSG00000023017	Asic1	1	430.404588971744	0.889458929044341	0.115284068048092	7.71536730186599	1.20634314196436e-14	1.80559073432491e-13	DE	Asic1	mmu04750
29	11421	ENSMUSG00000020681	Ace	1	187.698450184409	-2.39041008445967	0.177843221956609	-13.4411087370138	3.47195216669663e-41	2.04893725795681e-39	DE	Ace	mmu05142
30	11421	ENSMUSG00000020681	Ace	1	187.698450184409	-2.39041008445967	0.177843221956609	-13.4411087370138	3.47195216669663e-41	2.04893725795681e-39	DE	Ace	mmu05410
31	11421	ENSMUSG00000020681	Ace	1	187.698450184409	-2.39041008445967	0.177843221956609	-13.4411087370138	3.47195216669663e-41	2.04893725795681e-39	DE	Ace	mmu04614
32	11421	ENSMUSG00000020681	Ace	1	187.698450184409	-2.39041008445967	0.177843221956609	-13.4411087370138	3.47195216669663e-41	2.04893725795681e-39	DE	Ace	mmu04924
33	11428	ENSMUSG00000028405	Aco1	1	1981.34008011026	-0.485059790190925	0.0782316665274366	-6.20029984943258	5.63556876558405e-10	5.5715675242315e-09	DE	Aco1	mmu00630
34	11428	ENSMUSG00000028405	Aco1	1	1981.34008011026	-0.485059790190925	0.0782316665274366	-6.20029984943258	5.63556876558405e-10	5.5715675242315e-09	DE	Aco1	mmu01210
35	11428	ENSMUSG00000028405	Aco1	1	1981.34008011026	-0.485059790190925	0.0782316665274366	-6.20029984943258	5.63556876558405e-10	5.5715675242315e-09	DE	Aco1	mmu01100
36	11428	ENSMUSG00000028405	Aco1	1	1981.34008011026	-0.485059790190925	0.0782316665274366	-6.20029984943258	5.63556876558405e-10	5.5715675242315e-09	DE	Aco1	mmu00020
37	11428	ENSMUSG00000028405	Aco1	1	1981.34008011026	-0.485059790190925	0.0782316665274366	-6.20029984943258	5.63556876558405e-10	5.5715675242315e-09	DE	Aco1	mmu01230
38	11428	ENSMUSG00000028405	Aco1	1	1981.34008011026	-0.485059790190925	0.0782316665274366	-6.20029984943258	5.63556876558405e-10	5.5715675242315e-09	DE	Aco1	mmu01200
39	11429	ENSMUSG00000022477	Aco2	1	4293.57252002106	-0.251293190032694	0.0719839091233366	-3.49096337074624	0.000481282232210006	0.00193679419034037	DE	Aco2	mmu01200
40	11429	ENSMUSG00000022477	Aco2	1	4293.57252002106	-0.251293190032694	0.0719839091233366	-3.49096337074624	0.000481282232210006	0.00193679419034037	DE	Aco2	mmu00020
41	11429	ENSMUSG00000022477	Aco2	1	4293.57252002106	-0.251293190032694	0.0719839091233366	-3.49096337074624	0.000481282232210006	0.00193679419034037	DE	Aco2	mmu01210
42	11429	ENSMUSG00000022477	Aco2	1	4293.57252002106	-0.251293190032694	0.0719839091233366	-3.49096337074624	0.000481282232210006	0.00193679419034037	DE	Aco2	mmu01230
43	11429	ENSMUSG00000022477	Aco2	1	4293.57252002106	-0.251293190032694	0.0719839091233366	-3.49096337074624	0.000481282232210006	0.00193679419034037	DE	Aco2	mmu00630
44	11429	ENSMUSG00000022477	Aco2	1	4293.57252002106	-0.251293190032694	0.0719839091233366	-3.49096337074624	0.000481282232210006	0.00193679419034037	DE	Aco2	mmu01100
45	11430	ENSMUSG00000020777	Acox1	1	5682.52831036567	-0.724967405400476	0.07062502188479	-10.2650220283557	1.0129785365431e-24	2.89255661897636e-23	DE	Acox1	mmu01100
46	11430	ENSMUSG00000020777	Acox1	1	5682.52831036567	-0.724967405400476	0.07062502188479	-10.2650220283557	1.0129785365431e-24	2.89255661897636e-23	DE	Acox1	mmu04146
47	11430	ENSMUSG00000020777	Acox1	1	5682.52831036567	-0.724967405400476	0.07062502188479	-10.2650220283557	1.0129785365431e-24	2.89255661897636e-23	DE	Acox1	mmu04024
48	11430	ENSMUSG00000020777	Acox1	1	5682.52831036567	-0.724967405400476	0.07062502188479	-10.2650220283557	1.0129785365431e-24	2.89255661897636e-23	DE	Acox1	mmu01212
49	11430	ENSMUSG00000020777	Acox1	1	5682.52831036567	-0.724967405400476	0.07062502188479	-10.2650220283557	1.0129785365431e-24	2.89255661897636e-23	DE	Acox1	mmu00592
50	11430	ENSMUSG00000020777	Acox1	1	5682.52831036567	-0.724967405400476	0.07062502188479	-10.2650220283557	1.0129785365431e-24	2.89255661897636e-23	DE	Acox1	mmu03320
51	11430	ENSMUSG00000020777	Acox1	1	5682.52831036567	-0.724967405400476	0.07062502188479	-10.2650220283557	1.0129785365431e-24	2.89255661897636e-23	DE	Acox1	mmu01040
52	11430	ENSMUSG00000020777	Acox1	1	5682.52831036567	-0.724967405400476	0.07062502188479	-10.2650220283557	1.0129785365431e-24	2.89255661897636e-23	DE	Acox1	mmu00071
53	11433	ENSMUSG00000001348	Acp5	1	5.47490476890851	-2.91709470486724	1.00828123987457	-2.8931359520585	0.0038141616267646	0.0124270833499988	DE	Acp5	mmu01100
54	11433	ENSMUSG00000001348	Acp5	1	5.47490476890851	-2.91709470486724	1.00828123987457	-2.8931359520585	0.0038141616267646	0.0124270833499988	DE	Acp5	mmu04380
55	11433	ENSMUSG00000001348	Acp5	1	5.47490476890851	-2.91709470486724	1.00828123987457	-2.8931359520585	0.0038141616267646	0.0124270833499988	DE	Acp5	mmu00740
56	11433	ENSMUSG00000001348	Acp5	1	5.47490476890851	-2.91709470486724	1.00828123987457	-2.8931359520585	0.0038141616267646	0.0124270833499988	DE	Acp5	mmu05323
57	11433	ENSMUSG00000001348	Acp5	1	5.47490476890851	-2.91709470486724	1.00828123987457	-2.8931359520585	0.0038141616267646	0.0124270833499988	DE	Acp5	mmu04142
58	11443	ENSMUSG00000041189	Chrnb1	1	408.785721395546	0.416871435781804	0.114867580386555	3.62914787948818	0.000284358318594422	0.00120316800822611	DE	Chrnb1	mmu04080
59	11477	ENSMUSG00000026836	Acvr1	1	1702.49804784773	1.17933298268331	0.0852025760402504	13.8415179152116	1.43151425163532e-43	9.22181480903471e-42	DE	Acvr1	mmu04060
60	11477	ENSMUSG00000026836	Acvr1	1	1702.49804784773	1.17933298268331	0.0852025760402504	13.8415179152116	1.43151425163532e-43	9.22181480903471e-42	DE	Acvr1	mmu04350
61	11477	ENSMUSG00000026836	Acvr1	1	1702.49804784773	1.17933298268331	0.0852025760402504	13.8415179152116	1.43151425163532e-43	9.22181480903471e-42	DE	Acvr1	mmu04550
62	11477	ENSMUSG00000026836	Acvr1	1	1702.49804784773	1.17933298268331	0.0852025760402504	13.8415179152116	1.43151425163532e-43	9.22181480903471e-42	DE	Acvr1	mmu05418
63	11479	ENSMUSG00000000532	Acvr1b	1	1101.65755172207	-0.500251509960732	0.102011321601416	-4.90388225647483	9.39608244097938e-07	6.14139235844046e-06	DE	Acvr1b	mmu04060
64	11479	ENSMUSG00000000532	Acvr1b	1	1101.65755172207	-0.500251509960732	0.102011321601416	-4.90388225647483	9.39608244097938e-07	6.14139235844046e-06	DE	Acvr1b	mmu04350
65	11479	ENSMUSG00000000532	Acvr1b	1	1101.65755172207	-0.500251509960732	0.102011321601416	-4.90388225647483	9.39608244097938e-07	6.14139235844046e-06	DE	Acvr1b	mmu04550
66	11484	ENSMUSG00000020774	Aspa	1	22.7349806489943	-2.3346541826852	0.496243562790299	-4.70465383884841	2.54297054434081e-06	1.5536623906149e-05	DE	Aspa	mmu00340
67	11484	ENSMUSG00000020774	Aspa	1	22.7349806489943	-2.3346541826852	0.496243562790299	-4.70465383884841	2.54297054434081e-06	1.5536623906149e-05	DE	Aspa	mmu00250
68	11484	ENSMUSG00000020774	Aspa	1	22.7349806489943	-2.3346541826852	0.496243562790299	-4.70465383884841	2.54297054434081e-06	1.5536623906149e-05	DE	Aspa	mmu01100
69	11486	ENSMUSG00000017697	Ada	1	170.612689174663	-0.566073929217057	0.16301202052441	-3.4725901034537	0.000515461952302377	0.00205992921633493	DE	Ada	mmu01100
70	11486	ENSMUSG00000017697	Ada	1	170.612689174663	-0.566073929217057	0.16301202052441	-3.4725901034537	0.000515461952302377	0.00205992921633493	DE	Ada	mmu00230
71	11486	ENSMUSG00000017697	Ada	1	170.612689174663	-0.566073929217057	0.16301202052441	-3.4725901034537	0.000515461952302377	0.00205992921633493	DE	Ada	mmu05340
72	11491	ENSMUSG00000052593	Adam17	1	2887.02627481263	-0.188286387298625	0.0724490227678251	-2.59888098010679	0.00935281953210047	0.0273718260157147	DE	Adam17	mmu04330
73	11491	ENSMUSG00000052593	Adam17	1	2887.02627481263	-0.188286387298625	0.0724490227678251	-2.59888098010679	0.00935281953210047	0.0273718260157147	DE	Adam17	mmu05010
74	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04934
75	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04750
76	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04742
77	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04022
78	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04713
79	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04970
80	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04915
81	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04261
82	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu05414
83	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04976
84	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04916
85	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04923
86	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu05163
87	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04961
88	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04725
89	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu05032
90	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04921
91	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04928
92	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04714
93	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu01522
94	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04914
95	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04211
96	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu00230
97	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu01100
98	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu05200
99	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04911
100	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04371
101	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04015
102	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04912
103	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04024
104	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04072
105	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04971
106	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04723
107	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04925
108	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04213
109	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04540
110	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04727
111	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04927
112	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04926
113	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04918
114	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04972
115	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04270
116	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04913
117	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04114
118	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04062
119	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04962
120	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04924
121	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu05166
122	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04724
123	11512	ENSMUSG00000022994	Adcy6	1	2721.29135140217	-0.408698058892325	0.0875428867087703	-4.66854674614449	3.03337763943366e-06	1.82626343488146e-05	DE	Adcy6	mmu04611
124	11515	ENSMUSG00000005580	Adcy9	1	279.672833217165	0.463230803428982	0.137803935951306	3.36152084649213	0.000775145051800255	0.00297160463205025	DE	Adcy9	mmu04713
125	11515	ENSMUSG00000005580	Adcy9	1	279.672833217165	0.463230803428982	0.137803935951306	3.36152084649213	0.000775145051800255	0.00297160463205025	DE	Adcy9	mmu00230
126	11515	ENSMUSG00000005580	Adcy9	1	279.672833217165	0.463230803428982	0.137803935951306	3.36152084649213	0.000775145051800255	0.00297160463205025	DE	Adcy9	mmu04725
127	11515	ENSMUSG00000005580	Adcy9	1	279.672833217165	0.463230803428982	0.137803935951306	3.36152084649213	0.000775145051800255	0.00297160463205025	DE	Adcy9	mmu04062
128	11515	ENSMUSG00000005580	Adcy9	1	279.672833217165	0.463230803428982	0.137803935951306	3.36152084649213	0.000775145051800255	0.00297160463205025	DE	Adcy9	mmu04724
129	11515	ENSMUSG00000005580	Adcy9	1	279.672833217165	0.463230803428982	0.137803935951306	3.36152084649213	0.000775145051800255	0.00297160463205025	DE	Adcy9	mmu04912
130	11515	ENSMUSG00000005580	Adcy9	1	279.672833217165	0.463230803428982	0.137803935951306	3.36152084649213	0.000775145051800255	0.00297160463205025	DE	Adcy9	mmu04926
131	11515	ENSMUSG00000005580	Adcy9	1	279.672833217165	0.463230803428982	0.137803935951306	3.36152084649213	0.000775145051800255	0.00297160463205025	DE	Adcy9	mmu01100
132	11515	ENSMUSG00000005580	Adcy9	1	279.672833217165	0.463230803428982	0.137803935951306	3.36152084649213	0.000775145051800255	0.00297160463205025	DE	Adcy9	mmu04913
133	11515	ENSMUSG00000005580	Adcy9	1	279.672833217165	0.463230803428982	0.137803935951306	3.36152084649213	0.000775145051800255	0.00297160463205025	DE	Adcy9	mmu04915
134	11515	ENSMUSG00000005580	Adcy9	1	279.672833217165	0.463230803428982	0.137803935951306	3.36152084649213	0.000775145051800255	0.00297160463205025	DE	Adcy9	mmu01522
135	11515	ENSMUSG00000005580	Adcy9	1	279.672833217165	0.463230803428982	0.137803935951306	3.36152084649213	0.000775145051800255	0.00297160463205025	DE	Adcy9	mmu04270
136	11515	ENSMUSG00000005580	Adcy9	1	279.672833217165	0.463230803428982	0.137803935951306	3.36152084649213	0.000775145051800255	0.00297160463205025	DE	Adcy9	mmu04024
137	11515	ENSMUSG00000005580	Adcy9	1	279.672833217165	0.463230803428982	0.137803935951306	3.36152084649213	0.000775145051800255	0.00297160463205025	DE	Adcy9	mmu04213
138	11515	ENSMUSG00000005580	Adcy9	1	279.672833217165	0.463230803428982	0.137803935951306	3.36152084649213	0.000775145051800255	0.00297160463205025	DE	Adcy9	mmu04020
139	11515	ENSMUSG00000005580	Adcy9	1	279.672833217165	0.463230803428982	0.137803935951306	3.36152084649213	0.000775145051800255	0.00297160463205025	DE	Adcy9	mmu04925
140	11515	ENSMUSG00000005580	Adcy9	1	279.672833217165	0.463230803428982	0.137803935951306	3.36152084649213	0.000775145051800255	0.00297160463205025	DE	Adcy9	mmu04918
141	11515	ENSMUSG00000005580	Adcy9	1	279.672833217165	0.463230803428982	0.137803935951306	3.36152084649213	0.000775145051800255	0.00297160463205025	DE	Adcy9	mmu04022
142	11515	ENSMUSG00000005580	Adcy9	1	279.672833217165	0.463230803428982	0.137803935951306	3.36152084649213	0.000775145051800255	0.00297160463205025	DE	Adcy9	mmu04934
143	11515	ENSMUSG00000005580	Adcy9	1	279.672833217165	0.463230803428982	0.137803935951306	3.36152084649213	0.000775145051800255	0.00297160463205025	DE	Adcy9	mmu04750
144	11515	ENSMUSG00000005580	Adcy9	1	279.672833217165	0.463230803428982	0.137803935951306	3.36152084649213	0.000775145051800255	0.00297160463205025	DE	Adcy9	mmu05414
145	11515	ENSMUSG00000005580	Adcy9	1	279.672833217165	0.463230803428982	0.137803935951306	3.36152084649213	0.000775145051800255	0.00297160463205025	DE	Adcy9	mmu05166
146	11515	ENSMUSG00000005580	Adcy9	1	279.672833217165	0.463230803428982	0.137803935951306	3.36152084649213	0.000775145051800255	0.00297160463205025	DE	Adcy9	mmu04971
147	11515	ENSMUSG00000005580	Adcy9	1	279.672833217165	0.463230803428982	0.137803935951306	3.36152084649213	0.000775145051800255	0.00297160463205025	DE	Adcy9	mmu04072
